artist,song,lyrics,lyrics_url,genre
Johnny Cash,Give My Love to Rose,"He said, ""They let me out of prison down in FriscoFor ten long years I've paid for what I've doneI was trying to get back to LouisianaTo see my Rose and get to know my son",https://www.last.fm/music/Johnny+Cash/_/Give+My+Love+to+Rose/+lyrics,country
Johnny Cash,Give My Love to Rose,"Give my love to Rose, please, won't you, misterTake her all my money, tell her to buy some pretty clothesTell my boy his daddy's so proud of himAnd don't forget to give my love to Rose",https://www.last.fm/music/Johnny+Cash/_/Give+My+Love+to+Rose/+lyrics,country
Johnny Cash,Give My Love to Rose,Won't you tell them I said thanks for waiting for meTell my boy to help his mom at homeTell my Rose to try to find anotherFor it ain't right that she should live alone,https://www.last.fm/music/Johnny+Cash/_/Give+My+Love+to+Rose/+lyrics,country
Johnny Cash,Give My Love to Rose,"Mister, here's a bag with all my moneyIt won't last them long the way it goesGod bless you for finding me this morningAnd don't forget to give my love to Rose",https://www.last.fm/music/Johnny+Cash/_/Give+My+Love+to+Rose/+lyrics,country
Johnny Cash,Give My Love to Rose,"Give my love to Rose, please, won't you, misterTake her all my money, tell her to buy some pretty clothesTell my boy that daddy's so proud of himAnd don't forget to give my love to Rose""",https://www.last.fm/music/Johnny+Cash/_/Give+My+Love+to+Rose/+lyrics,country
Dierks Bentley,What Was I Thinkin',Becky was a beauty from South AlabamaHer daddy had a heart like a nine pound hammerThink he even did a little time in the slammerWhat was I thinkin'?,https://www.last.fm/music/Dierks+Bentley/_/What+Was+I+Thinkin%27/+lyrics,country
Dierks Bentley,What Was I Thinkin',"She snuck out one night and met me by the front gateHer daddy came out wavin' that 12-gaugeWe tore out the drive, he peppered my tailgateWhat was I thinkin'?",https://www.last.fm/music/Dierks+Bentley/_/What+Was+I+Thinkin%27/+lyrics,country
Dierks Bentley,What Was I Thinkin',"Oh, I knew there'd be hell to payBut that crossed my mind a little too late",https://www.last.fm/music/Dierks+Bentley/_/What+Was+I+Thinkin%27/+lyrics,country
Dierks Bentley,What Was I Thinkin',"'Cause I was thinkin' 'bout a little white tank topSittin' right there in the middle by meI was thinkin' 'bout a long kissMan, just gotta get goin' where the night might leadI know what I was feelin'But what was I thinkin'?What was I thinkin'?",https://www.last.fm/music/Dierks+Bentley/_/What+Was+I+Thinkin%27/+lyrics,country
Dierks Bentley,What Was I Thinkin',"By the county line, the cops were nippin' on our heelsPulled off the road and kicked it in four-wheelShut off the lights and tore through a cornfieldWhat was I thinkin'?",https://www.last.fm/music/Dierks+Bentley/_/What+Was+I+Thinkin%27/+lyrics,country
Dierks Bentley,What Was I Thinkin',"Out the other side, she was hollerin', ""Faster""Took a dirt road, had the radio blastin'Hit the honky-tonk for a little close dancin'What was I thinkin'?",https://www.last.fm/music/Dierks+Bentley/_/What+Was+I+Thinkin%27/+lyrics,country
Dierks Bentley,What Was I Thinkin',"Oh, I knew there'd be hell to payBut that crossed my mind a little too late",https://www.last.fm/music/Dierks+Bentley/_/What+Was+I+Thinkin%27/+lyrics,country
Dierks Bentley,What Was I Thinkin',"'Cause I was thinkin' 'bout a little white tank topSittin' right there in the middle by meI was thinkin' 'bout a long kissMan, just gotta get goin' where the night might leadI know what I was feelin'But what was I thinkin'?",https://www.last.fm/music/Dierks+Bentley/_/What+Was+I+Thinkin%27/+lyrics,country
